Source1,SourceX,SourceXX,Source,SourceX2,desc,SourceN,problem_name,Instances,feature_dec_max_range,probindex,rwalk_l,feature_sup_avg_rws,feature_inf_avg_rws,feature_inc_avg_rws,feature_lnd_avg_rws,p_disp_avg_rws,feature_sup_r1_rws,feature_inf_r1_rws,feature_inc_r1_rws,feature_lnd_r1_rws,old_dec_min_range,old_dec_max_range,feature_decdist,feature_obdist,feature_obclust_n,feature_obclust_min,feature_obclust_max,feature_obclust_range,feature_obdist_max,feature_obdist_mean,feature_obdist_iqr_mean,feature_mdl_r2,feature_range_coeff,feature_rankprop,decsize,probsize,feature_kurt_rank,feature_kurt_avg,feature_kurt_min,feature_kurt_max,feature_kurt_rnge,nbrs_fnd,Hx,feature_Hy,feature_Hxy,feature_signif,feature_min_nbrdist,obdisc_med,kurt_med,med_decdist,feature_avg_nbr_rank_best,feature_min_nbr_rank_best,feature_max_nbr_rank_best,feature_aep,algo_GrEA,algo_HypE,algo_IBEA,algo_MOEAD,algo_NSGAII,algo_SPEA2
MOEADM2M,existing,existing,existing,MOEADM2M,conv,existing2,MOEADM2M_F5,MOEADM2M_F5_0,1,0,11000,0.3483,0.3807,0.271,0.3633,164.3986907,0.056863844,0.020224585,0.146395602,0.175014075,0,8.48E-05,1.527251024,4.117499042,20,0.021272727,0.110909091,0.089636364,9.812941172,4.117499042,5.183102975,0.010345474,49.32918395,0.002363636,10,2,1.778145795,2.948048351,2.524367491,3.37172921,0.847361719,1,-0.051920997,1.824572829,4.093498313,-1.271994433,21.65850645,4.19047181,2.948048351,1.559349547,147.5490909,80.45454545,240.0909091,0.336511391,1.811375566,1.804822661,1.803892804,1.797848992,1.803894317,1.804681934
MOEADM2M,existing,existing,existing,MOEADM2M,linear,existing3,MOEADM2M_F6,MOEADM2M_F6_0,1,0,11000,0.3539,0.3556,0.2905,0.3281,134.9007232,0.085724438,-0.013207634,0.145233217,0.221717144,0,8.48E-05,1.285186715,0.708708785,10,0.066636364,0.162181818,0.095545455,2.182104399,0.708708785,0.679558375,0.193533529,35.58490467,0.004272727,10,3,2.009841173,2.394711357,1.760654844,2.725831753,0.965176909,1,-0.051920997,2.884953531,4.350707238,-0.526065563,24.56369796,0.645578762,2.697647474,1.30801214,23.827051,10.54545455,45.18181818,0.341987516,1.802641462,1.798977493,1.805737301,1.80443612,1.805705279,1.80582547
MOEADM2M,existing,existing,existing,MOEADM2M,concave,existing3,MOEADM2M_F7,MOEADM2M_F7_0,1,0,11000,0.3818,0.3953,0.2229,0.2614,204.0055652,0.138700042,0.023044361,0.167318505,0.186088007,0,8.48E-05,1.322711956,0.893719107,7,0.102727273,0.178,0.075272727,2.466692625,0.893719107,0.735593111,0.133632322,33.96791326,0.003363636,10,3,1.930400542,2.069084577,1.786782855,2.220429101,0.433646246,1,-0.051920997,4.150808044,5.260982367,-0.279968456,37.96766027,0.830320903,2.200041774,1.3634975,30.28030303,14.63636364,78.63636364,0.349308499,1.906799739,1.865664799,1.909230598,1.908331743,1.910524152,1.91070785
DTLZ1_0,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_0,1,0,11000,0.3701,0.3699,0.26,0.3054,8939.826232,0.025238766,0.035485713,0.04511316,0.080595696,0,0.000261315,1.127158629,133.5103631,2,0.439,0.561,0.122,436.3223808,133.5103631,79.82193297,0.014098499,3.066688289,0.007363636,7,3,2.293200751,4.161994056,2.682511383,4.952806025,2.270294642,1,-0.046201356,16.24355793,16.94958727,-0.046309479,2131.767099,121.3430536,4.85066476,1.15798387,10.25757576,4.727272727,18.63636364,0.309970389,1.853352471,1.770457852,1.786218733,1.808676123,1.765220083,1.840943317
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_1,1,1,11000,0.2688,0.2881,0.4431,0.5607,4911.736167,0.077048439,0.061347578,0.075819135,0.227493,0,0.000261315,1.202196889,167.14347,2,0.461181818,0.538818182,0.077636364,412.5509624,167.14347,122.4254829,0.176507223,4.617207128,0.002636364,7,3,2.46111716,3.703900384,2.499040358,4.664025672,2.164985315,1,-0.046201356,16.00662572,16.80871327,-0.05299611,963.0586658,147.7645276,3.948635121,1.263118636,7.041666667,2.909090909,12.27272727,0.291872903,1.976119586,1.929526993,1.954695985,1.592123848,1.978442323,1.982581605
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_2,1,2,11000,0.3604,0.355,0.2846,0.333,3817.766543,-0.031715976,-0.006718292,0.019814724,0.016248319,0,0.000261315,1.109908018,67.04149675,2,0.462181818,0.537818182,0.075636364,216.4994435,67.04149675,40.31701436,0.079985839,3.708956213,0.008727273,7,3,2.460580206,3.865095156,2.611992148,4.603837604,1.991845456,1,-0.046201356,13.94495232,14.72313849,-0.059117271,858.5407565,60.55074223,4.379455717,1.131765026,9.234064786,4.363636364,17.54545455,0.312485293,1.607454785,1.656365185,1.648692771,1.637633826,1.645743957,1.674121001
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_3,1,3,11000,0.3555,0.3704,0.2741,0.3302,761.1601211,-0.018549054,-0.012254243,0.044679179,0.098521151,0,0.000261315,1.110101112,14.94612193,2,0.453272727,0.546727273,0.093454545,40.73062806,14.94612193,9.380745909,0.097392346,4.605695562,0.008,7,3,2.336437489,3.918674691,2.620127463,4.700157514,2.080030051,1,-0.046201356,9.119704514,9.896776939,-0.090274173,183.7376487,14.5340116,4.435739096,1.140040276,9.265909091,3.090909091,16.36363636,0.309030822,1.870782109,1.835958911,1.897701047,1.863750357,1.870237479,1.878088927
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_4,1,4,11000,0.3613,0.362,0.2767,0.3274,2194.35499,0.00122817,0.031690432,0.061223575,0.044141719,0,0.000261315,1.092753862,40.3028204,2,0.438,0.562,0.124,127.6363015,40.3028204,25.58050902,0.066489277,7.060152644,0.005545455,7,3,2.436438181,4.058487581,2.666184318,5.103093345,2.436909027,1,-0.046201356,12.16552526,12.94627757,-0.067975171,457.0099722,37.53706975,4.406185079,1.114139933,9.86013986,5.090909091,21,0.31712178,1.681501136,1.723000513,1.781565459,1.808867368,1.659859226,1.714011663
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_5,1,5,11000,0.3701,0.3607,0.2692,0.3103,1037.562001,0.022697038,0.038212054,0.028550477,0.034242571,0,0.000261315,1.116082107,15.84308399,2,0.445727273,0.554272727,0.108545455,53.23568244,15.84308399,8.315127393,0.035950855,3.873765678,0.007363636,7,3,2.522320402,4.069384261,2.717017947,4.963526634,2.246508688,1,-0.046201356,9.838639771,10.5826343,-0.080315562,270.7244704,12.87945038,4.527608201,1.145867061,9.714114833,5.181818182,18.09090909,0.325311264,1.935799426,1.876281552,1.942383449,1.9176571,1.918150502,1.918664516
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_6,1,6,11000,0.358,0.3483,0.2937,0.3507,2530.947522,0.048402624,0.048712526,0.019171673,0.066142062,0,0.000261315,1.081776526,52.19549724,2,0.456363636,0.543636364,0.087272727,159.7810267,52.19549724,35.53363073,0.127987884,8.353603667,0.008818182,7,3,2.429723846,3.911447964,2.512411398,5.001602134,2.489190735,1,-0.046201356,12.80232544,13.56595781,-0.063256768,655.6436776,49.19246598,4.220330359,1.101061744,8.115005476,4,13.45454545,0.342048802,1.746389694,1.752521506,1.820572416,1.665707941,1.721644664,1.748972111
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_7,1,7,11000,0.3731,0.3692,0.2577,0.3027,4050.208054,0.046413139,0.093616102,0.064291113,0.030579763,0,0.000261315,1.131690045,65.59623773,2,0.436090909,0.563909091,0.127818182,244.280554,65.59623773,39.13659079,0.037684414,5.429172367,0.007181818,7,3,2.329761356,4.051214748,2.64175093,4.757048638,2.115297709,1,-0.046201356,13.89900852,14.64912204,-0.057292927,840.9588109,59.01646347,4.754844676,1.156954936,9.511688312,5.090909091,17.27272727,0.3333104,1.522181533,1.642443865,1.755680995,1.727153599,1.532678736,1.546376266
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_8,1,8,11000,0.3719,0.3661,0.262,0.3188,5108.1805,-0.023248565,-0.063113388,0.020922408,0.081524859,0,0.000261315,1.093704315,82.68626464,2,0.436454545,0.563545455,0.127090909,266.1550071,82.68626464,56.02162362,0.056673633,6.379957637,0.005727273,7,3,2.337287991,4.061723243,2.687891108,4.940559058,2.252667951,1,-0.046201356,14.68345693,15.41359161,-0.052871476,1178.322907,78.22162052,4.556719564,1.105486613,10.57190083,3.727272727,17.36363636,0.305979139,1.054250195,1.419133712,1.456734092,1.462448831,1.267958522,1.231382126
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_9,1,9,11000,0.365,0.3585,0.2765,0.327,4557.558792,0.014402429,0.040078673,0.019046427,0.04615122,0,0.000261315,1.167910682,78.73552476,2,0.446090909,0.553909091,0.107818182,229.1500925,78.73552476,51.48117074,0.074135852,6.697254383,0.007727273,7,3,2.395055355,3.976068326,2.6665014,4.860074472,2.193573072,1,-0.046201356,14.36969536,15.08062082,-0.052689135,1148.273042,75.78281826,4.401629105,1.194789313,9.326276463,3.545454545,17.18181818,0.325756366,1.863286455,1.845623483,1.861995562,1.882141582,1.831260784,1.867174562
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_10,1,10,11000,0.3606,0.3599,0.2795,0.3263,8510.815809,-0.056537326,-0.00585532,0.014743946,0.053179757,0,0.000261315,1.138207599,173.386353,2,0.445363636,0.554636364,0.109272727,465.9500898,173.386353,104.7127096,0.066058882,6.591815169,0.004909091,7,3,2.362019678,4.063304288,2.627828125,4.92236291,2.294534785,1,-0.046201356,16.21158477,16.97920167,-0.050199796,2079.739434,161.986542,4.639721828,1.179156068,8.899419729,4.363636364,13.81818182,0.313038294,1.016909685,1.224613923,1.188585048,1.480922049,1.027200271,1.0826395
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_11,1,11,11000,0.3767,0.3686,0.2547,0.3012,4575.853437,-0.017033138,0.000542091,0.066672385,0.062260711,0,0.000261315,1.174083749,75.58707385,2,0.441818182,0.558181818,0.116363636,219.8210757,75.58707385,46.60988176,0.023829257,4.323689899,0.007181818,7,3,2.385077355,3.950915165,2.696903812,4.946658735,2.249754923,1,-0.046201356,14.31417225,15.0646668,-0.05565784,1260.101565,68.84290071,4.209182949,1.209035904,9.930555556,4.909090909,18.27272727,0.287055833,1.319373799,1.416509969,1.555612563,1.654107809,1.311856712,1.348690042
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_12,1,12,11000,0.3679,0.3579,0.2742,0.3249,8817.876067,-0.001253508,0.009378141,-0.00260069,0.064337991,0,0.000261315,1.08879941,153.2622284,2,0.450454545,0.549545455,0.099090909,482.5534862,153.2622284,97.01548514,0.10614594,8.595370209,0.008363636,7,3,2.397556691,3.875147742,2.629397498,4.721115925,2.091718427,1,-0.046201356,16.42919065,17.24340922,-0.052371413,2350.388274,136.6436925,4.274929803,1.097516614,9.570454545,4.636363636,16.63636364,0.315863319,1.477719919,1.52047495,1.594606041,1.501930573,1.453358063,1.527074047
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_13,1,13,11000,0.3776,0.364,0.2584,0.2994,5546.620051,0.056387251,0.056235969,0.000976773,0.029384067,0,0.000261315,1.101235812,91.27137376,2,0.439909091,0.560090909,0.120181818,294.3832967,91.27137376,54.12183493,0.038261159,4.055707774,0.006,7,3,2.377868429,4.056085656,2.691096869,4.744148342,2.053051474,1,-0.046201356,14.86299938,15.59740923,-0.052520436,1273.300803,80.0859988,4.733011759,1.127294841,10.18030303,4,17.45454545,0.322274531,1.7616489,1.713664415,1.753404946,1.805486476,1.704698204,1.78315423
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_14,1,14,11000,0.3727,0.3721,0.2552,0.3012,8698.284416,0.013840658,0.030758756,0.074001478,0.093476856,0,0.000261315,1.105449572,119.4356012,2,0.434090909,0.565909091,0.131818182,447.0288065,119.4356012,76.51516192,0.033564807,4.991388132,0.007454545,7,3,2.367516884,4.070380379,2.627418169,4.884406006,2.256987837,1,-0.046201356,16.14788082,16.84686412,-0.04614752,2475.410422,107.0665526,4.699316962,1.122506243,10.31754161,4.727272727,20.09090909,0.330287977,1.029039062,1.405472789,1.430962557,1.312457871,1.276098984,1.207864051
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_15,1,15,11000,0.366,0.3651,0.2689,0.3136,1618.223288,0.058862754,0.033281695,-0.013541644,0.124973418,0,0.000261315,1.111190692,32.29000749,2,0.439636364,0.560363636,0.120727273,99.20094429,32.29000749,20.43403523,0.058541461,3.653401792,0.004909091,7,3,2.316181774,3.924909814,2.659208758,4.615774702,1.956565944,1,-0.046201356,11.27299556,12.03286845,-0.071504885,421.6036079,31.30575203,4.499745981,1.130308662,9.478664193,6.090909091,15.18181818,0.330177952,1.840563439,1.79049166,1.861656082,1.823532253,1.76489571,1.824118138
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_16,1,16,11000,0.3567,0.3674,0.2759,0.3213,6725.144685,0.030670344,0.05149666,0.036473546,0.079727544,0,0.000261315,1.114409786,97.42612771,2,0.451727273,0.548272727,0.096545455,288.3250784,97.42612771,62.10281743,0.049450405,4.543823428,0.007363636,7,3,2.235405263,3.86353841,2.568846057,4.653407165,2.084561108,1,-0.046201356,15.54751998,16.28192502,-0.050207776,1785.803981,91.01057139,4.368362008,1.142878845,9.844848485,3.363636364,17.90909091,0.333897188,1.933701301,1.855420691,1.828435141,1.820775441,1.886997645,1.911661006
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_17,1,17,11000,0.3707,0.3698,0.2595,0.3137,2702.792807,-0.01004003,-0.000780797,0.070517442,0.050367697,0,0.000261315,1.103713859,36.92970543,2,0.444545455,0.555454545,0.110909091,114.2672611,36.92970543,22.63147831,0.03477932,3.438424638,0.009636364,7,3,2.443154836,3.968769873,2.610435846,4.721902032,2.111466186,1,-0.046201356,12.70752783,13.43178952,-0.060630443,665.6274675,35.1261511,4.573971742,1.123565669,10.38612933,5.272727273,18.18181818,0.315613022,1.536707534,1.66685183,1.702455971,1.727458467,1.623272137,1.565759126
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_18,1,18,11000,0.3596,0.3517,0.2887,0.3446,6258.869491,0.001352844,0.037725083,0.043566509,0.099150892,0,0.000261315,1.129506954,133.8927936,2,0.453636364,0.546363636,0.092727273,408.8322241,133.8927936,85.8597677,0.085324775,6.57235281,0.008545455,7,3,2.46750021,3.890199781,2.533169189,4.668720622,2.135551433,1,-0.046201356,15.53309364,16.32334829,-0.05384993,1678.609444,126.0642312,4.468709533,1.15250386,8.473863636,4.090909091,15.36363636,0.308915166,1.750435995,1.713914075,1.793008038,1.722775129,1.718389187,1.827197222
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_19,1,19,11000,0.3586,0.362,0.2794,0.3404,7372.935528,0.00883688,0.029430697,0.047638472,0.047275411,0,0.000261315,1.108970048,148.6358167,2,0.452818182,0.547181818,0.094363636,461.9494725,148.6358167,97.31351604,0.09296077,7.344978867,0.009363636,7,3,2.378421249,3.926129399,2.564211734,4.830756773,2.26654504,1,-0.046201356,15.98285923,16.76518466,-0.051838458,1801.686489,134.43699,4.383419689,1.121337719,8.903614458,2.818181818,18.63636364,0.345319055,1.548781848,1.445840419,1.576536361,1.448639614,1.462176861,1.517034849
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_20,1,20,11000,0.3622,0.3597,0.2781,0.3182,555.5980599,-0.027520717,-0.004612329,0.022917399,0.082321554,0,0.000261315,1.086788633,9.241000693,2,0.444636364,0.555363636,0.110727273,26.08582698,9.241000693,5.895387682,0.039918335,5.682350589,0.007727273,7,3,2.417954564,3.984967186,2.570448103,4.897725149,2.327277046,1,-0.046201356,8.039517613,8.755511562,-0.094806099,137.3691285,8.521238005,4.486728306,1.10634138,8.900717703,3.727272727,17.45454545,0.355376797,1.897795859,1.857794693,1.923840164,1.884443787,1.868667904,1.896249575
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_21,1,21,11000,0.3727,0.3644,0.2629,0.305,1866.505138,0.033500084,0.04063233,0.036948249,0.048900848,0,0.000261315,1.099271649,31.49614533,2,0.435363636,0.564636364,0.129272727,99.88167335,31.49614533,18.3740274,0.029222532,4.570448284,0.005363636,7,3,2.313777263,4.077043858,2.716518182,4.874823338,2.158305156,1,-0.046201356,11.58288109,12.32173414,-0.067777127,448.9594616,28.51036153,4.639790055,1.126441604,10.56006494,4.636363636,17.81818182,0.309345057,1.862563995,1.841262817,1.889132053,1.88557987,1.838034985,1.877239417
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_22,1,22,11000,0.3648,0.3672,0.268,0.309,1470.904904,0.016742943,0.029448719,0.023022981,0.061884986,0,0.000261315,1.03543566,21.22414744,2,0.446363636,0.553636364,0.107272727,67.92428086,21.22414744,15.54948991,0.064804389,5.370575572,0.005090909,7,3,2.426362555,3.958446842,2.590486969,4.875709133,2.285222164,1,-0.046201356,10.94172291,11.6601825,-0.069884876,370.9957859,18.94627331,4.409144425,1.054190167,9.181818182,5,16.09090909,0.336079043,1.879693431,1.842429133,1.896072674,1.903347901,1.845377631,1.875554145
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_23,1,23,11000,0.3653,0.3768,0.2579,0.3085,5764.827451,0.010560995,0.023880403,0.021961906,0.03446055,0,0.000261315,1.132704564,99.21915027,2,0.437727273,0.562272727,0.124545455,299.6626677,99.21915027,63.01807665,0.030395142,5.030574469,0.006727273,7,3,2.371704509,4.024795886,2.65941982,4.716160247,2.056740427,1,-0.046201356,14.99025931,15.7070829,-0.050901384,1335.91137,87.13592182,4.69880759,1.163418652,10.25068871,4.272727273,17.72727273,0.326645238,1.201874414,1.331221965,1.423638818,1.574561924,1.322879463,1.300032733
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_24,1,24,11000,0.3528,0.3738,0.2734,0.3336,8153.938361,0.021277338,0.079878523,0.110200923,0.106171032,0,0.000261315,1.095511796,143.8405467,2,0.462363636,0.537636364,0.075272727,453.5962292,143.8405467,86.32404963,0.092288975,4.060724165,0.006909091,7,3,2.410965946,3.879881199,2.608816946,4.733894558,2.125077612,1,-0.046201356,16.16724689,16.94862384,-0.051188574,2025.422393,127.0876274,4.296932094,1.119148236,9.033057851,4.181818182,14.90909091,0.303318073,1.520738868,1.704071665,1.679820811,1.534523213,1.593391765,1.597508969
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_25,1,25,11000,0.3588,0.3695,0.2717,0.3238,3085.816006,-0.007546696,0.004409141,0.056288715,0.059699272,0,0.000261315,1.128449626,58.66689658,2,0.454545455,0.545454545,0.090909091,197.612843,58.66689658,36.36917405,0.076499013,5.587689146,0.008727273,7,3,2.417952444,3.914745174,2.62550465,4.609512114,1.984007463,1,-0.046201356,13.22155286,13.95269823,-0.058793905,786.3528585,53.82810938,4.509218758,1.156806367,9.219251337,4.454545455,20.54545455,0.299186828,1.609644727,1.612211082,1.721112007,1.464552446,1.624501018,1.625154336
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_26,1,26,11000,0.3605,0.3609,0.2786,0.3391,8118.358704,-0.043570102,-0.002607774,0.026178149,0.061109075,0,0.000261315,1.104357743,158.1875164,2,0.458272727,0.541727273,0.083454545,483.3454604,158.1875164,99.46675669,0.125985423,5.384868957,0.009,7,3,2.361119821,3.839235101,2.615408656,4.746090271,2.130681614,1,-0.046201356,16.29491591,17.09831645,-0.052139079,1784.574102,147.0640787,4.156206376,1.127513366,8.172077922,3.818181818,14.36363636,0.329693686,0.752956857,0.986464363,1.059546137,0.834284004,0.782255286,0.842019613
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_27,1,27,11000,0.3643,0.3763,0.2594,0.3085,6420.186053,0.02558208,0.036232459,-0.03144445,0.019032692,0,0.000261315,1.144782376,122.77399,2,0.438636364,0.561363636,0.122727273,349.4685691,122.77399,77.22247448,0.031296054,4.446277146,0.006909091,7,3,2.322328177,4.070995291,2.691437019,5.00773259,2.316295571,1,-0.046201356,15.27865666,15.97772691,-0.048778608,1679.202601,110.5753244,4.513816265,1.175366238,10.30089629,5.090909091,16.81818182,0.318890309,1.111292349,1.237991173,1.312922482,1.568308652,1.055795777,1.214875069
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_28,1,28,11000,0.3608,0.3588,0.2804,0.3408,103.0190174,0.053655648,0.052287196,0.001464807,0.018218502,0,0.000261315,1.096111533,1.920376863,2,0.460090909,0.539909091,0.079818182,6.050438011,1.920376863,1.215579462,0.063566095,6.29317407,0.009181818,7,3,2.515165332,3.791827013,2.454290065,4.550448433,2.096158368,1,-0.046201356,3.123279802,3.863330978,-0.251739384,27.12571839,1.701720151,4.37074254,1.111065024,9.128458498,4.090909091,16.45454545,0.30060951,1.966696348,1.911008011,1.973416188,1.957185589,1.950018747,1.959026405
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_29,1,29,11000,0.3699,0.3559,0.2742,0.3323,5279.114243,-0.020514056,0.021172017,0.074757607,0.073348485,0,0.000261315,1.147103026,103.9288313,2,0.446636364,0.553363636,0.106727273,330.9051642,103.9288313,63.48476248,0.063639291,6.574315339,0.009909091,7,3,2.375038678,3.896294305,2.578384793,4.646463924,2.068079131,1,-0.046201356,14.81757484,15.56014715,-0.053232305,1380.289353,95.73853769,4.464034198,1.170270452,9.166507177,3.909090909,17.45454545,0.316786627,1.434358346,1.44481607,1.639083442,1.545636031,1.485993703,1.545377526
DTLZ1_P,existing,existing,existing,new_DTLZ,mm,existing3,new_DTLZ1,DTLZ1_30,1,30,11000,0.3724,0.3599,0.2677,0.3192,3402.39148,0.020024394,0.082328662,0.03416028,0.055936881,0,0.000261315,1.137937708,71.17754316,2,0.444363636,0.555636364,0.111272727,180.1561719,71.17754316,45.85859043,0.03902083,5.051667739,0.005818182,7,3,2.459889524,4.064316111,2.71316763,4.823033119,2.109865489,1,-0.046201356,13.42603873,14.15116992,-0.057450493,1001.83905,70.74661342,4.656747584,1.166235799,9.296238245,4.454545455,18.90909091,0.301502477,1.868269974,1.829314556,1.889608434,1.523853182,1.770998919,1.859894653
